2.23155 4.97032
1.01326 0.509464
0.71675 2.48737
1.28682 5.52908
2.45058 0.22478
0.860522 3.43989
0.286777 0.840638
1.33338 2.20361
1.75649 4.21694
1.58573 5.62596
2.33649 2.03555
1.66127 1.25402
1.34512 2.96599
0.625476 2.20697
2.43571 2.56349
2.03882 4.31891
0.924902 6.03823
2.13758 2.02363
1.28052 0.806588
0.932413 1.52173
0.834288 2.36267
2.18871 1.15967
1.59044 1.08115
1.64142 0.641744
2.32737 0.268618
3.04228 4.33375
1.30097 3.40996
2.46329 4.74277
0.243616 6.18252
0.663522 5.62523
1.35302 5.22539
1.73687 3.71345
2.19607 2.20613
2.54307 0.939667
1.52976 0.72342
1.35256 4.04409
1.55313 1.13984
2.28684 0.00620967
1.2734 2.28386
0.653847 1.2359
1.38216 0.632473
2.45415 4.85664
1.86162 4.87422
1.62641 4.13519
2.11703 3.98278
1.67784 0.953187
1.50179 0.854998
2.07766 1.62224
1.54518 4.12053
1.38521 6.07385
2.14347 5.02331
1.79327 1.64685
2.86427 2.75532
1.07718 2.10095
2.21933 2.30102
1.63299 1.30847
1.50451 2.62331
2.86655 0.692733
0.910361 3.19814
2.13741 5.9879
0.775257 2.02198
0.659036 3.82273
1.48647 5.32454
2.3938 5.9381
1.57725 1.7237
2.53839 1.72265
0.550313 3.28033
1.6434 0.343784
2.74197 5.02256
1.34712 4.79165
0.838158 5.78159
2.79853 3.97388
1.24017 5.98204
2.07765 3.33606
1.49286 3.21136
1.5387 3.79473
2.29939 3.69869
0.957842 1.82712
1.44263 0.496064
1.01426 5.90192
1.27299 0.927625
0.960603 2.68358
1.91711 4.71088
1.53443 3.96043
1.6692 5.47211
1.355 4.49064
2.19218 2.28583
1.26017 0.809038
1.19367 0.564766
1.89592 4.88168
1.77417 0.902698
1.33027 2.72627
2.05405 3.72751
2.03688 1.05823
1.9224 6.03543
0.668883 0.16015
0.670373 2.01835
1.47584 4.88783
0.53939 5.8711
1.38624 3.89629
2.22768 5.03398
1.23411 3.74735
0.836545 4.28508
2.03795 3.02131
2.1457 2.4183
1.06512 2.34278
1.62793 4.01304
2.23132 1.6392
1.00498 3.33926
1.42894 5.68094
1.55485 3.3744
2.60465 3.77138
2.36966 2.40164
1.32463 5.83878
1.19533 4.9411
1.66973 0.766398
1.74687 5.55563
2.0228 4.72852
1.70358 2.78695
1.00847 2.12419
2.28747 3.08646
2.00631 2.24306
0.737489 3.25284
1.8088 2.27368
0.447177 0.296506
1.08381 3.40041
1.74009 1.22934
0.771094 2.78046
1.72721 3.26462
1.31149 5.62054
1.1723 5.78794
0.257714 5.61443
2.22783 4.6175
1.86739 2.33472
0.872266 5.52641
2.00349 0.0433204
1.30939 2.64269
1.2951 3.14599
2.63956 6.16864
2.38203 6.20443
0.342019 0.807917
1.62815 3.85287
1.2116 4.21026
0.476633 5.66824
0.901201 2.68621
2.20598 3.11424
1.26338 5.10934
1.34737 0.968161
1.66709 0.222066
1.62216 4.56491
2.54954 1.4786
2.05652 1.79497
1.88793 0.611426
2.18066 3.73363
0.570118 4.07744
1.73492 0.678846
2.15923 0.693355
2.02917 0.639428
2.16623 4.88186
0.124914 6.09532
0.938487 5.03007
1.50224 3.47584
1.80028 5.37187
1.99827 1.01669
2.46643 1.4637
2.46017 5.05922
1.50732 3.90664
0.612447 0.780409
2.02433 5.51196
2.02291 5.01495
1.62322 1.88574
2.51904 1.90839
1.39078 3.94232
1.38065 1.19952
1.37844 2.57229
0.825787 3.82588
0.951953 3.93804
0.82876 5.1754
1.53422 5.46254
2.90018 2.33747
0.65128 5.49049
0.869041 3.58536
1.56199 1.68451
1.97107 1.34882
0.782304 2.59662
0.226977 4.2195
2.01173 5.77437
2.82586 0.778265
1.66385 2.39252
1.1913 5.9745
2.18996 2.98945
1.69064 0.000806887
0.651935 4.53573
2.27527 3.67103
1.75437 5.0851
2.72031 4.35814
1.94584 0.838822
1.0798 1.12315
1.37271 6.02608
1.356 3.43662
1.31263 2.55255
0.97281 0.538697
1.2138 1.21765
0.951088 5.47724
1.72051 3.29475
2.27208 2.2918
0.0254331 2.40256
1.29715 0.64532
0.657577 1.18563
1.95405 4.37018
3.05249 4.04166
1.34725 4.27994
2.15736 4.10545
2.37439 1.12063
1.7977 1.59188
2.03826 6.18787
1.8957 5.9302
0.537742 6.18817
0.760095 1.76034
2.36487 4.47483
2.2257 4.26759
0.562144 5.05611
0.501578 2.77605
2.52322 1.04207
1.8349 3.73459
2.3786 3.94922
1.01838 1.5742
1.18037 0.0903641
2.51135 1.06588
0.909008 3.24481
1.41617 5.76825
1.57331 0.519001
2.37999 3.59287
0.525562 6.27992
2.35178 5.80621
2.00793 4.12512
1.77888 4.95501
1.4932 4.17758
1.0014 2.31629
2.29357 5.40956
2.75462 4.3487
1.54979 1.26077
2.65797 5.02156
0.964386 5.31936
2.78672 2.56213
1.29331 2.462
1.21498 5.43047
1.51966 1.17926
1.44266 3.40499
0.894808 1.81018
1.50276 5.64756
2.66653 0.435435
1.95509 2.55016
2.05824 5.76726
2.15201 3.54947
2.1624 4.63415
1.06337 1.68603
2.63915 1.25471
0.52583 0.962862
0.433718 0.228654
1.69314 2.57186
1.42676 5.57218
1.10092 5.67166
0.553007 4.4593
1.45976 1.64425
3.04814 5.72148
0.824474 5.92159
2.85711 5.32801
1.26258 4.48674
2.13144 0.771831
1.11297 3.42253
2.37572 3.36801
2.24735 5.01771
2.06174 5.53297
2.69907 4.9136
2.55708 3.22238
0.905485 2.1691
1.36882 2.92142
1.04233 2.97963
0.862364 4.35104
2.06216 1.08383
1.77847 5.63251
0.691787 3.66306
2.08156 2.91079
1.1529 3.20624
1.74388 3.61964
0.473454 2.80542
0.682874 5.45414
1.03582 5.32718
2.09129 1.23734
1.83355 4.18236
2.00377 5.15987
0.208861 0.687895
1.12891 1.62585
1.739 2.89564
2.69634 2.00822
1.84077 3.48304
0.966867 4.7017
0.759289 6.03488
0.955906 2.72953
1.5123 5.01193
0.205309 3.30351
1.03368 0.770443
1.35681 3.07411
2.79617 0.895203
1.95237 3.77203
2.23476 2.48798
1.41326 5.14584
1.58171 4.44683
0.565158 0.560205
0.846217 0.182212
1.38732 5.03875
1.73826 3.92596
1.67144 4.52817
1.74227 4.78656
0.809579 0.352394
1.69004 1.04049
1.73525 5.04947
1.13342 6.13036
1.14375 1.62537
0.701783 6.15185
2.37179 5.81995
1.31826 1.76294
2.08348 5.53251
2.92497 5.17111
2.79159 0.985861
2.35183 2.37795
2.73303 2.73539
0.114932 3.19868
0.812151 3.69838
1.0948 1.95488
1.8644 5.21736
1.52424 1.42349
1.84215 4.80631
0.932866 5.82404
0.308688 2.01305
2.51844 5.5459
1.03947 1.76616
0.831831 6.23242
0.827442 0.952236
2.25216 0.825013
1.17766 4.19047
1.59033 1.67952
0.651079 3.22369
2.15649 1.62304
0.649085 0.29706
1.71014 4.68966
2.4269 0.290113
2.81108 3.21488
2.2424 1.10063
1.44766 5.24491
1.56191 2.16526
2.02064 4.66349
1.82493 5.53328
2.05813 4.9469
0.360855 3.44988
2.56304 2.14043
0.966722 2.69169
1.78844 1.99984
2.65285 2.41495
1.7246 0.271078
1.43363 0.917629
2.18836 1.94325
0.907695 4.7907
2.26775 0.0209764
2.63678 1.63067
2.31337 2.72182
1.78061 3.49033
0.864288 1.44416
1.44275 5.71485
0.262811 2.94276
1.48793 5.87978
2.23703 4.23871
1.29573 2.61995
2.97283 1.92049
2.21763 3.57826
1.26358 1.46374
2.01649 0.869113
1.65537 5.70363
2.50072 2.28192
2.53606 5.26795
1.81874 4.70731
1.09643 1.42533
1.1695 2.80871
1.48407 4.65489
1.27984 2.97736
0.950111 5.12192
1.38911 0.114471
1.55038 4.86225
1.44082 3.03282
0.571686 1.48615
0.460953 2.69111
1.50974 4.82378
1.70445 0.0736824
1.92941 2.93685
1.31792 3.68565
1.17197 6.26819
1.23615 3.62819
0.987142 4.02423
0.314113 4.27982
1.33116 2.39409
0.809349 3.71039
0.917787 3.54794
1.79004 4.31027
1.24195 0.276103
0.846483 2.62655
1.11625 1.3878
2.33597 4.71213
2.92767 2.5947
2.1216 4.17262
2.43526 0.858233
1.04877 1.16997
0.750147 3.68485
2.12622 2.25357
0.993065 4.95187
0.401804 3.82182
0.847703 1.2242
0.924264 2.2956
2.1165 5.07389
0.457219 0.615959
2.35034 1.3826
1.60292 0.829058
1.45236 2.27698
2.44 2.69879
2.154 4.04382
0.621916 4.12003
2.16563 2.1633
2.32383 5.7453
2.60906 3.80497
1.09968 0.99085
1.35655 1.96589
2.13166 3.53644
1.58623 6.0617
2.59905 1.67904
2.14667 6.15474
1.29794 3.91921
0.926305 5.53751
2.10763 4.02455
1.03262 4.00628
0.535732 0.119794
1.1179 1.02837
1.92792 0.385786
1.58674 3.24664
2.82914 2.75663
0.714529 1.56358
1.76487 3.24209
1.69458 2.27696
0.569207 0.436363
1.21779 0.0441975
1.23804 0.624693
2.90948 4.4104
2.0335 1.1699
1.73809 3.00899
2.28292 5.19602
0.696687 5.6346
2.33516 2.49899
0.496804 3.27246
1.48896 3.57146
0.390005 2.73267
0.16927 1.00434
1.94716 3.79238
1.93016 1.54253
2.7705 4.74176
1.19168 1.84163
2.12165 4.0943
1.35416 4.70171
1.27357 0.727046
2.62396 5.88622
1.76116 4.78287
2.12656 4.46811
1.89229 3.83169
0.672444 4.51407
0.739685 3.5687
1.1304 1.05687
0.107654 1.84724
1.21973 4.31444
2.49004 0.0244455
2.61462 5.42578
2.11429 1.55268
0.813841 3.26898
2.49392 3.45055
1.08959 1.5853
1.90686 1.27593
0.899834 1.63045
2.76135 5.9874
2.79706 3.9099
1.69664 0.499295
1.24658 4.35686
1.87013 3.94312
2.37928 4.08618
2.57387 1.19175
1.23873 5.14679
0.911104 1.69122
1.94481 5.9824
1.60337 5.27361
1.51558 2.60769
1.34589 4.65571
1.91205 0.335387
2.66399 5.38133
1.1872 5.70725
2.23798 1.78121
1.63207 2.33825
1.29315 5.47475
0.517861 0.0653114
1.5686 5.82565
1.89807 2.64185
0.697746 6.26892
1.02301 1.95041
1.0858 5.79484
1.07594 4.92086
2.12139 4.61783
0.922802 0.943047
1.52264 5.43835
0.93594 2.6388
2.03087 3.24427
1.2203 3.33885
2.21387 5.39684
2.50998 1.0228
2.04939 6.08903
0.858406 1.4399
2.48579 5.2396
1.87472 0.0825215
2.29599 5.58721
1.21013 0.619112
2.24339 3.68256
2.4394 3.60094
1.20477 0.502148
2.03353 5.00755
2.67016 5.82242
0.96904 4.19381
1.45656 3.42604
0.924441 1.5258
1.37801 0.643388
1.3809 0.844907
0.541365 3.6367
1.29457 6.08072
1.39531 0.0833759
2.86438 1.53527
2.50648 1.91299
1.25114 4.48627
2.46725 1.41116
1.13099 1.32955
1.16911 0.0648292
0.18553 1.57062
2.63411 1.41708
2.5587 2.38757
2.14315 0.730721
1.819 1.09962
0.97326 0.178771
1.17988 1.82334
1.78698 4.22933
1.06551 0.125396
1.9528 1.50093
1.07992 3.70011
1.65759 3.81504
1.16561 2.72627
2.29635 3.70723
1.86608 0.856323
1.77285 4.10974
1.34131 3.37612
2.43294 1.9082
2.55827 4.08675
1.4101 3.39387
2.27953 4.01302
1.70844 0.847707
2.60171 1.10492
2.23454 1.17405
0.916782 3.10656
1.42172 2.89098
0.585624 6.08889
0.524832 2.42669
1.37551 5.64903
2.83209 0.304619
0.378334 3.62279
1.98792 2.64912
0.688533 3.65799
2.03828 0.196223
1.00656 0.913044
1.71405 0.364733
2.17489 0.879544
0.909591 4.47925
1.19359 0.00629529
2.49726 3.21479
1.56165 2.04508
2.80391 3.63635
1.14738 0.245412
2.76501 4.38277
2.63884 5.91377
2.08523 6.11661
1.60638 2.81856
1.35945 3.96909
0.352683 0.756673
1.90272 1.65492
1.08319 1.47222
1.20561 0.312601
1.31666 3.23209
2.12385 4.33623
1.60161 4.16195
0.931743 0.0680628
2.92097 1.09041
1.75092 1.77464
0.958445 3.48427
2.85768 0.947084
1.56229 4.56162
0.72038 0.0850488
0.862137 3.26306
1.86552 1.29036
1.85409 1.93628
1.50827 5.68945
1.65586 4.96493
2.71532 5.76027
1.16929 4.51071
1.78628 5.15223
1.32904 5.08115
2.29384 2.31333
2.87422 2.64152
1.87679 1.2242
2.82371 3.96221
1.2568 2.95747
1.27993 2.9518
1.53925 3.33763
2.93265 0.813475
2.06364 3.9514
1.44574 1.29009
1.63963 6.15825
3.00759 3.07653
2.4878 1.88568
0.946031 3.16546
0.707844 3.69353
1.18637 5.97501
2.71904 1.8518
1.3106 3.81166
1.54991 2.17596
1.01749 5.24728
2.25754 3.73132
1.17 1.89276
0.72291 1.84757
1.43177 5.41375
2.57899 5.45598
0.523447 2.87345
2.3419 0.392489
2.67685 4.68319
1.29238 0.970846
1.04524 3.03288
2.07684 3.52888
1.43771 4.38806
2.36417 5.05806
1.17022 2.17349
0.799116 3.40722
0.879034 6.08426
0.755783 3.05348
1.09186 1.64111
2.16524 4.40006
0.716107 4.41683
1.70851 1.19233
0.823806 2.62072
1.05235 0.673881
0.829703 3.86299
1.07416 2.58618
0.635162 0.0259213
2.81296 3.3374
1.98779 5.21256
1.23699 0.0473324
0.864595 3.06311
1.67058 2.24045
1.48238 4.30989
2.32555 4.55801
2.67758 3.91179
1.42168 0.439499
1.21438 6.24774
1.06949 3.05252
1.39277 3.21666
1.75804 3.60598
0.728041 5.37113
2.90029 1.40915
2.37163 6.02404
2.107 3.52784
2.18551 0.575635
1.70925 6.05628
1.72971 0.746539
1.20352 0.219733
2.22624 1.02428
2.11859 4.72425
2.17876 1.16943
2.27008 0.698305
0.877544 0.5124
1.76596 3.71925
1.7589 1.19404
0.838866 4.52552
0.426924 0.951027
2.66609 5.67902
0.676505 4.39802
1.50138 5.6453
2.19342 0.215676
2.38144 2.32921
0.804159 1.14874
1.38101 6.01865
1.25738 1.0435
2.00377 0.825897
1.27071 3.34028
1.02999 3.34691
1.79912 5.27502
0.721567 1.29856
0.345713 1.82502
2.59415 0.467852
1.45418 5.47555
2.84594 3.46793
1.71414 2.78738
1.47147 2.28086
1.52668 1.96526
2.05718 3.96527
1.56201 0.875838
1.74973 5.28702
1.17119 1.87726
2.81085 4.13227
2.29268 1.35393
0.902942 2.78705
0.473589 1.97897
1.876 0.531647
1.78324 3.62649
0.820508 0.296853
1.46788 0.86319
1.77049 0.126053
1.73352 0.31165
1.33476 0.370431
1.29196 0.733805
1.9607 5.39091
1.06142 1.75324
1.9811 3.52898
1.72706 4.22447
0.974782 2.56486
2.45856 2.57406
2.3512 5.92418
2.03675 3.15433
0.333057 2.07384
0.570558 1.17214
1.32288 3.31648
1.21095 6.13548
1.66674 5.68589
0.324482 5.84945
2.75924 2.44085
0.440623 4.10884
1.03901 1.90971
2.61786 5.94331
2.39086 3.2094
1.80956 0.533567
2.56441 3.17981
1.55998 4.84299
1.46851 1.37747
1.09912 2.99345
1.66954 2.21176
1.90281 5.822
2.43364 6.20091
2.50847 2.68758
2.47138 5.83824
1.28432 5.37676
1.1975 2.55391
1.59016 3.54447
2.00514 2.78131
1.59085 3.61912
2.70667 0.805998
1.89847 5.48178
1.84286 0.977134
1.86134 0.523435
1.31759 5.75571
1.69054 5.80592
1.08843 1.39928
2.34799 0.929332
0.951106 4.73585
1.72268 0.637446
1.94533 5.87076
2.72478 0.00361278
1.24682 2.93344
1.70055 0.321924
2.53057 0.469482
1.8281 5.42227
0.934772 1.81055
2.06107 5.26129
1.45791 2.37926
2.57055 5.14229
1.14773 3.01842
2.07707 3.53607
1.98909 3.72658
2.00576 5.73471
1.25947 1.79913
0.238561 0.186961
0.978102 6.10318
0.3501 3.5282
1.44693 3.73865
1.79828 2.185
1.91717 1.50798
0.953868 5.48362
1.62715 5.94494
2.00447 6.10622
1.21288 3.96327
2.19016 3.8928
0.679863 3.34718
0.882378 5.11621
0.725222 5.61109
2.042 2.96982
0.874664 4.65671
1.57563 2.51374
2.00974 3.34736
2.74714 0.946955
0.731081 3.60887
1.56773 5.01096
2.25073 4.45603
1.91827 2.1522
1.88676 2.38993
1.19043 6.1588
0.211508 0.657378
1.77167 0.768515
1.84906 4.91411
2.63246 4.79513
1.92866 4.16928
1.01415 5.36904
1.37902 4.63855
1.05775 0.736321
1.09504 1.35834
1.08807 2.50554
2.19089 4.81523
0.917982 3.80087
1.52191 5.4447
2.67904 0.822671
1.04007 1.64511
0.679754 1.62145
1.30042 4.46671
1.3292 0.0238543
1.5568 1.99151
2.13404 1.05646
2.86153 0.0175603
0.302143 2.4204
2.07383 1.7419
1.57561 0.0756364
1.55763 4.84
1.39145 1.78426
1.64422 3.81449
2.46195 0.0769243
1.51806 5.255
0.776102 4.52745
0.637431 1.59789
2.84816 2.91941
2.76636 2.25568
1.50762 2.87905
1.93042 1.47906
