-0.123524 0.342569 0.931337
-0.846168 -0.506561 0.165516
0.223178 0.823089 0.522222
-0.660536 0.551836 0.509086
-0.639202 -0.472676 0.606629
0.0827066 0.628074 0.773746
0.0386477 -0.966611 0.253317
0.408263 -0.437873 0.800992
-0.112126 0.0259075 0.993356
-0.696495 -0.29503 0.654104
-0.687443 0.71649 0.118594
0.50923 -0.143439 0.848593
-0.451846 0.0238528 0.891777
0.721715 0.42463 0.546642
0.141436 -0.940567 0.308755
-0.215143 -0.775858 0.593092
-0.437874 -0.0383906 0.898216
-0.308298 -0.134369 0.941752
0.66658 0.00425913 0.745422
-0.41788 0.175809 0.891329
0.860821 -0.271358 0.430526
0.302669 -0.591026 0.747717
0.752495 0.0243835 0.658146
-0.10007 0.751673 0.6519
0.708516 -0.401435 0.580391
-0.342002 -0.205937 0.916856
0.0740947 -0.654494 0.752427
-0.382433 0.331626 0.862421
-0.654496 -0.308697 0.690175
-0.002579 -0.0923703 0.995721
0.652912 0.689123 0.314348
0.77326 0.319492 0.547716
-0.306618 -0.644619 0.700323
-0.504699 -0.445797 0.739286
0.0840232 0.79797 0.596811
-0.0368227 -0.163482 0.985859
-0.177646 -0.203219 0.962883
-0.0445647 0.722283 0.69016
-0.451546 -0.336048 0.826546
-0.679152 -0.44234 0.585737
0.513904 -0.0211536 0.857587
0.351723 -0.412001 0.840563
-0.339407 -0.082954 0.936975
-0.422515 -0.686495 0.591782
-0.393831 -0.649254 0.650666
0.632997 0.299552 0.713851
-0.293873 -0.871702 0.392141
0.926268 -0.183068 0.329413
-0.373332 -0.251378 0.892991
0.613713 0.582104 0.533396
-0.529095 -0.837833 0.134519
-0.753945 -0.208246 0.623058
-0.280173 0.75996 0.586485
-0.652042 0.094952 0.752214
-0.235192 -0.298568 0.924955
0.184629 0.342293 0.921275
0.0149374 0.790799 0.611894
0.693039 -0.352066 0.629084
0.0903505 -0.600834 0.794251
-0.223767 -0.0558947 0.973039
-0.810684 -0.297499 0.504267
0.761037 -0.184016 0.622061
0.451123 0.37475 0.809969
0.536918 -0.355857 0.764908
-0.286218 -0.743255 0.604691
-0.595898 -0.515618 0.615666
-0.671705 -0.247939 0.698096
0.579334 -0.630866 0.51612
0.0196441 -0.655858 0.754629
0.0705664 -0.795726 0.601531
-0.266562 0.0854228 0.960025
0.77864 0.509671 0.365999
-0.21606 0.663295 0.71649
0.165316 0.182027 0.969297
0.585323 -0.297766 0.754143
-0.0410215 -0.769728 0.637052
-0.216513 0.287273 0.933058
-0.0176675 -0.637178 0.770514
-0.293037 -0.273026 0.916289
-0.79375 -0.606601 0.044677
-0.187522 -0.798678 0.571795
0.772873 0.545916 0.323486
0.286745 0.551513 0.783333
0.0555866 0.316273 0.947038
0.519469 0.267758 0.811454
0.106838 -0.696591 0.709469
-0.0689467 -0.727846 0.682266
0.485436 -0.483624 0.728327
-0.0256122 0.311605 0.949866
-0.184518 0.933366 0.307864
0.541877 0.598969 0.589581
0.220639 -0.47579 0.851435
0.961791 -0.122953 0.244625
-0.473814 -0.331246 0.815951
0.60402 -0.267564 0.750712
0.0621528 -0.583502 0.80973
-0.0662414 -0.164974 0.984071
-0.613461 0.0180004 0.78952
-0.714241 -0.356385 0.60237
-0.790583 0.216812 0.572688
-0.0842304 0.694853 0.714202
0.00645798 -0.45133 0.892334
0.823524 -0.451665 0.343231
-0.852361 0.044163 0.521086
0.0725445 -0.89057 0.449023
-0.221816 0.52523 0.821542
0.941728 0.264925 0.207274
-0.324637 0.904142 0.277737
0.485429 0.0619021 0.872082
-0.0778574 0.0222061 0.996717
-0.0320893 0.207901 0.977623
0.665821 0.177328 0.724732
-0.575286 -0.418409 0.702837
-0.127819 -0.842098 0.523959
-0.293428 -0.704728 0.645956
-0.573026 -0.145788 0.806466
0.339435 0.499518 0.797035
-0.0363586 0.260645 0.96475
0.098249 0.741825 0.663357
-0.214125 0.429416 0.877355
0.582162 -0.272397 0.766086
-0.305659 -0.742475 0.596073
-0.368255 -0.820229 0.437735
0.319427 0.553888 0.768879
0.201977 -0.712662 0.671802
-0.238211 -0.132202 0.962174
0.464666 0.186503 0.865623
0.449389 -0.663153 0.598562
0.344405 0.921138 0.181357
-0.78359 -0.357541 0.508086
-0.094811 0.555845 0.825862
-0.18351 0.240227 0.953213
0.610656 0.602365 0.514059
-0.330357 0.192818 0.923951
-0.670032 0.363984 0.646972
0.450343 -0.0382864 0.892035
0.543754 -0.230231 0.807047
-0.484398 -0.254269 0.837082
0.057107 0.277391 0.959058
0.613529 -0.478227 0.628395
-0.536106 0.0629187 0.841803
-0.141381 0.808299 0.571545
-0.0159436 0.0741046 0.997123
0.859277 0.200466 0.470592
0.716564 -0.235534 0.656551
-0.243689 0.858542 0.451134
-0.366704 0.572801 0.733094
0.0987682 -0.756048 0.647021
0.175166 0.768411 0.615518
0.43677 0.505134 0.74436
0.132395 -0.112888 0.984748
-0.533153 -0.323851 0.781581
0.656882 -0.0175509 0.753789
0.42188 -0.286011 0.860357
-0.74016 0.0354098 0.671498
0.235762 -0.276265 0.931716
-0.467966 0.0823849 0.879898
0.168485 -0.608689 0.775313
-0.717149 -0.114951 0.687375
0.155777 0.0391623 0.987016
-0.256409 0.789073 0.558228
-0.388037 0.842359 0.373977
0.61077 0.469795 0.63738
0.292263 -0.256835 0.921205
-0.643093 0.75911 0.100914
-0.258441 -0.158806 0.952885
-0.272222 0.00139972 0.962234
0.0573174 0.226406 0.972345
-0.351521 0.340169 0.872192
-0.620669 -0.144954 0.770557
0.593328 -0.00870582 0.804914
-0.302595 0.626353 0.718414
-0.221577 -0.691825 0.687228
0.096148 -0.929314 0.356554
0.0513397 0.453055 0.890003
0.829796 -0.529346 0.176722
0.466845 -0.428644 0.773511
0.311848 -0.805377 0.504102
0.572755 0.188452 0.79777
-0.841837 0.29789 0.45008
0.163384 -0.783917 0.598983
0.555058 -0.779298 0.29087
0.442489 -0.796464 0.412127
0.56087 0.553944 0.61528
-0.591009 0.60112 0.537925
-0.0685045 0.106396 0.991961
0.227473 0.709919 0.666537
0.414571 -0.676379 0.608804
0.780605 -0.534089 0.324661
0.776676 0.610401 0.155515
-0.0634358 0.243521 0.967819
0.438144 0.754512 0.488612
0.436864 0.596307 0.673475
0.0524011 -0.399752 0.915124
0.81239 -0.392541 0.4312
-0.17905 0.254879 0.950251
-0.189005 -0.61818 0.762975
-0.191176 -0.181213 0.964683
-0.677978 0.217814 0.70207
-0.580093 0.253517 0.774093
-0.67579 0.647379 0.352431
-0.0365643 0.738781 0.672953
-0.645559 0.141256 0.750533
-0.00880208 -0.463803 0.885895
0.389668 -0.570658 0.722848
-0.709291 -0.173469 0.683238
0.42678 0.838039 0.339926
0.0929184 -0.238436 0.966703
-0.37045 0.901742 0.222773
0.58035 -0.0484286 0.812926
-0.794912 0.443766 0.413748
0.647636 0.168524 0.743079
0.182547 0.618637 0.764176
0.912564 0.387239 0.131425
0.366313 -0.732995 0.573178
-0.471506 -0.642489 0.604062
-0.196798 0.918162 0.343875
-0.213147 0.0939111 0.972496
-0.255307 -0.187498 0.948506
-0.349459 -0.612411 0.709106
-0.580798 0.74346 0.331574
0.149153 0.048752 0.987612
0.645202 -0.270497 0.714525
-0.27024 -0.794588 0.543691
0.373936 0.391072 0.840972
-0.221689 0.362346 0.905295
0.553506 0.306805 0.774275
0.719858 -0.643292 0.26073
0.224967 -0.493289 0.840271
0.319213 0.88764 0.331961
-0.724771 -0.439665 0.530473
0.713215 0.424382 0.557875
0.609087 0.358417 0.707496
-0.876825 -0.116354 0.466519
0.261042 0.188758 0.946693
0.722772 0.257075 0.641493
-0.524742 -0.498918 0.68973
-0.614528 0.0328536 0.78821
-0.15401 0.836091 0.526529
0.00251325 -0.834797 0.550552
0.723731 0.143646 0.674966
0.423342 0.313067 0.850159
0.206589 0.577228 0.790018
-0.0775234 0.329764 0.940875
-0.539127 -0.262702 0.800207
0.661464 0.721915 0.203233
-0.0210097 -0.598686 0.800709
-0.569922 0.693205 0.441198
0.93769 -0.18445 0.294474
-0.273941 -0.21632 0.937103
-0.348359 0.728572 0.58977
-0.0511165 -0.624628 0.779247
-0.127782 0.0838415 0.988252
-0.625668 -0.423802 0.654928
-0.0679859 0.797674 0.599244
0.374902 -0.188259 0.907748
0.468367 0.835775 0.286551
0.549039 0.129831 0.825651
0.557691 0.475096 0.680636
-0.485933 -0.463319 0.741084
0.122038 -0.181351 0.975817
-0.143537 0.773679 0.617104
-0.452779 0.805347 0.382633
-0.850949 0.419439 0.316159
-0.110812 -0.476617 0.872099
-0.303358 0.428173 0.851259
0.531734 -0.754319 0.385048
-0.441995 0.0894249 0.892549
0.720777 0.0720717 0.68941
0.626106 0.597187 0.501357
0.471457 0.761199 0.445315
0.833982 0.0257142 0.551193
-0.617304 -0.309555 0.723265
-0.200607 -0.0700828 0.977162
-0.504208 -0.0515557 0.862042
-0.650644 0.38498 0.654563
0.471827 -0.655008 0.590207
0.206182 0.792884 0.573432
-0.770107 0.165988 0.615941
0.488842 -0.0734652 0.869273
-0.405839 0.0205765 0.913713
0.172216 0.152166 0.973235
-0.889999 -0.107007 0.443229
-0.50982 0.695694 0.506057
0.497306 -0.606144 0.620706
0.259742 0.331287 0.907074
0.41957 0.642438 0.641276
-0.427645 -0.482476 0.764419
0.167408 -0.0782891 0.982774
0.902504 -0.360765 0.235234
0.266703 0.108686 0.957631
-0.567881 0.496596 0.656432
-0.576869 -0.131164 0.806237
-0.0584626 0.595347 0.801339
-0.978998 0.0515387 0.197247
-0.51166 -0.75476 0.410537
-0.212354 -0.0214793 0.976957
0.372377 0.200676 0.906126
0.61624 -0.208053 0.759581
-0.156887 0.637972 0.753909
0.0109109 0.415468 0.909542
-0.182446 0.603882 0.775912
0.166686 0.249672 0.953876
0.100479 0.441361 0.891686
0.170633 0.52361 0.834696
0.118957 -0.668801 0.733862
0.163709 0.607297 0.777425
-0.414183 -0.482628 0.771702
-0.249859 -0.438839 0.863129
0.490519 0.761052 0.424489
0.704015 -0.243075 0.667292
0.917692 -0.129299 0.375664
-0.993403 0.0181703 0.11323
-0.687939 0.177231 0.703797
-0.45822 -0.377742 0.804578
0.289401 0.660736 0.692585
-0.0465434 -0.546889 0.83591
0.268033 0.529895 0.804593
-0.506679 -0.437814 0.742695
-0.676761 -0.696894 0.237345
0.629855 -0.73739 0.244005
-0.383085 0.333869 0.861265
0.0195348 -0.465393 0.884889
-0.79543 0.0261322 0.605482
0.552777 -0.483369 0.678817
